"transaction_id","account_id","date","amount","currency","type","status","description","merchant","category"
"9fb19bdb-fe15-42ea-9537-4cabd1c93472","ACC-STUDENT-002","2025-04-04T17:33:07Z",6590.05,"NPR","DEBIT","COMPLETED","Shopping","Daraz","Shopping"
"83f79a06-efd8-4d9c-aabf-622fcf6d04fa","ACC-STUDENT-002","2025-04-06T13:39:17Z",513.80,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"373b61b9-f06d-406f-bd97-e6fd3c27b9aa","ACC-STUDENT-002","2025-04-07T16:35:30Z",90.00,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"fb22bb7b-5080-4722-a470-9af0f97be4a0","ACC-STUDENT-002","2025-04-07T20:45:25Z",504.39,"NPR","DEBIT","COMPLETED","Meals","Cafe","Food"
"2dba155d-4fb1-40f8-9897-e1318949b158","ACC-STUDENT-002","2025-04-08T09:13:32Z",1291.09,"NPR","DEBIT","COMPLETED","Daily Commute","Bus","Transport"
"f2f073ad-173b-4683-9fb4-6f0dd98cb2f9","ACC-STUDENT-002","2025-04-08T17:44:43Z",625.21,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"5c9a7ab1-7523-4d67-a677-c3dcbb855205","ACC-STUDENT-002","2025-04-10T11:23:05Z",99.76,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"d93f6379-9f43-4683-a7dc-ea3d5806c8dd","ACC-STUDENT-002","2025-04-10T17:41:33Z",830.06,"NPR","DEBIT","COMPLETED","Meals","Cafe","Food"
"fcd68172-7c2d-4fa8-b9cd-d32366e61bf6","ACC-STUDENT-002","2025-04-11T08:12:54Z",200.59,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"d05a7771-9878-4bde-a048-d2f6571a341f","ACC-STUDENT-002","2025-04-11T11:02:50Z",709.02,"NPR","DEBIT","COMPLETED","Meals","Cafe","Food"
"c375fd1d-4ce5-4b03-a1f3-d461656ce7a9","ACC-STUDENT-002","2025-04-12T10:05:17Z",351.64,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"3334c773-55fd-4c9f-a03d-219b181791bd","ACC-STUDENT-002","2025-04-13T22:05:35Z",608.32,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"20e261d5-2eab-42e4-8e3c-48b9abf19f2c","ACC-STUDENT-002","2025-04-14T15:59:25Z",679.72,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"bcbdf88a-dafc-4576-91d5-d16cff4a0e62","ACC-STUDENT-002","2025-04-16T21:50:36Z",279.84,"NPR","DEBIT","COMPLETED","Daily Commute","Local Taxi","Transport"
"1a27ca35-1d37-4ddb-9066-67809996eb0c","ACC-STUDENT-002","2025-04-16T17:30:49Z",726.36,"NPR","DEBIT","COMPLETED","Meals","Cafe","Food"
"38210c68-0324-4d42-a306-c65fa1dcd07e","ACC-STUDENT-002","2025-04-17T09:16:04Z",99.76,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"f67214fc-e31e-4826-9483-aa66c77889c6","ACC-STUDENT-002","2025-04-17T18:44:14Z",871.66,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"d713a088-3dc9-47d8-8a91-7b4223d5b93b","ACC-STUDENT-002","2025-04-18T12:05:25Z",200.59,"NPR","DEBIT","COMPLETED","Daily Commute","Bus","Transport"
"1333b6bc-4d7f-4734-bcbf-8c839e213d65","ACC-STUDENT-002","2025-04-18T16:59:11Z",717.97,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"049ebfc8-9457-4609-ba0d-972e94b58a0f","ACC-STUDENT-002","2025-04-21T09:58:05Z",90.00,"NPR","DEBIT","COMPLETED","Daily Commute","Bus","Transport"
"7f884c3f-eb95-43d4-b11f-8e6805d98ec4","ACC-STUDENT-002","2025-04-21T08:48:54Z",713.10,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"5ccb4e36-9384-46fa-aef4-ca294e15a339","ACC-STUDENT-002","2025-04-22T15:11:48Z",1291.09,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"e8bdc2e7-ba88-4ff1-aa8d-0e93ac7dd504","ACC-STUDENT-002","2025-04-24T20:11:29Z",249.41,"NPR","DEBIT","COMPLETED","Daily Commute","Local Taxi","Transport"
"bdae7e4f-8fd3-445e-bc87-4a586167b289","ACC-STUDENT-002","2025-04-26T12:15:17Z",360.68,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"d4db2dd4-db83-4a69-af3b-8d9918ffa002","ACC-STUDENT-002","2025-04-27T13:54:25Z",591.27,"NPR","DEBIT","COMPLETED","Meals","Cafe","Food"
"8b7d11ca-e9d4-4ac7-b1a0-307109b15737","ACC-STUDENT-002","2025-04-28T12:51:15Z",90.00,"NPR","DEBIT","COMPLETED","Daily Commute","Local Taxi","Transport"
"c1404d0d-c385-43ed-80be-0f34387d4dd5","ACC-STUDENT-002","2025-04-28T10:51:47Z",825.94,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"0c5bb6e2-2ca4-4414-9203-2fa592d0fbf7","ACC-STUDENT-002","2025-04-30T14:06:44Z",1343.23,"NPR","DEBIT","COMPLETED","Daily Commute","Bus","Transport"
"919d0c87-d375-4682-ba88-573dcced4367","ACC-STUDENT-002","2025-04-30T15:53:40Z",560.98,"NPR","DEBIT","COMPLETED","Meals","Cafe","Food"
"d9a1ef9f-506d-4700-ba78-df5700aee74f","ACC-STUDENT-002","2025-05-01T12:23:23Z",30978.37,"NPR","CREDIT","COMPLETED","Monthly Allowance","Family Transfer","Income"
"e3410ec1-a903-4d9e-931c-4e1800496d8e","ACC-STUDENT-002","2025-05-01T21:43:38Z",99.76,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"942fbaa2-b7d9-40b9-b6ce-d24e60bef9f5","ACC-STUDENT-002","2025-05-01T16:11:49Z",733.69,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"db1ea5a1-d4db-4927-aca3-a7ab9364f0d7","ACC-STUDENT-002","2025-05-02T17:18:29Z",80.24,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"7fc866f7-f008-42bb-a314-91f30162be2d","ACC-STUDENT-002","2025-05-02T18:51:59Z",365.29,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"574becba-3d11-40a7-ba92-9582bf224336","ACC-STUDENT-002","2025-05-03T13:20:41Z",317.46,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"d088cd4b-62b8-40a9-9f51-ea526eb1f851","ACC-STUDENT-002","2025-05-04T19:37:33Z",667.56,"NPR","DEBIT","COMPLETED","Meals","Cafe","Food"
"3d32686c-d639-461f-98ed-ba2ee25927a6","ACC-STUDENT-002","2025-05-06T10:25:06Z",107.59,"NPR","DEBIT","COMPLETED","Daily Commute","Bus","Transport"
"85ac72ff-3cbc-4021-ad87-1a66919b002b","ACC-STUDENT-002","2025-05-06T16:03:01Z",1043.66,"NPR","DEBIT","COMPLETED","Meals","Cafe","Food"
"52fea5b5-2f36-4d82-a504-57ed3da26aaa","ACC-STUDENT-002","2025-05-08T19:18:28Z",99.76,"NPR","DEBIT","COMPLETED","Daily Commute","Bus","Transport"
"7fe56016-a7a6-4039-a289-3b33d2b43a83","ACC-STUDENT-002","2025-05-08T08:02:42Z",445.38,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"042a81a1-72f2-4656-9a13-6f34aba60dd8","ACC-STUDENT-002","2025-05-09T15:08:44Z",200.59,"NPR","DEBIT","COMPLETED","Daily Commute","Local Taxi","Transport"
"2991f8a4-fa79-44dd-b44c-c7474c5e9593","ACC-STUDENT-002","2025-05-09T18:47:40Z",597.89,"NPR","DEBIT","COMPLETED","Meals","Cafe","Food"
"178561c0-8bd2-4744-8b35-9922725cc667","ACC-STUDENT-002","2025-05-11T08:33:52Z",334.77,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"4863efb8-e3ed-42aa-9842-7ed28d3dfc53","ACC-STUDENT-002","2025-05-12T12:00:49Z",225.00,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"f3fd3f49-6b86-4717-83db-e753edd0ed44","ACC-STUDENT-002","2025-05-12T20:00:35Z",496.36,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"1d2ae6c6-e259-4400-a75d-0b0ddacdd87b","ACC-STUDENT-002","2025-05-13T14:53:24Z",1291.09,"NPR","DEBIT","COMPLETED","Daily Commute","Local Taxi","Transport"
"c17dfcd7-4c0c-40fb-b292-fcb7d93dc4e5","ACC-STUDENT-002","2025-05-13T11:33:48Z",443.92,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"f3ba735d-cf0b-4101-aedd-9e10768388fd","ACC-STUDENT-002","2025-05-14T14:12:54Z",1343.23,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"89c73023-1270-46f0-84bb-9941a586ebee","ACC-STUDENT-002","2025-05-14T18:29:39Z",503.62,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"7f23d29e-f0e9-4500-b574-25d27bf63be5","ACC-STUDENT-002","2025-05-15T10:06:18Z",1197.15,"NPR","DEBIT","COMPLETED","Daily Commute","Bus","Transport"
"92919076-be79-4a9f-a605-d7ffdf62ed3c","ACC-STUDENT-002","2025-05-15T08:14:05Z",824.03,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"1e396114-1b07-43f7-8d65-1ab07a47ba60","ACC-STUDENT-002","2025-05-16T19:50:02Z",200.59,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"8fbd617e-17af-49da-b7a2-a021ca1a31b0","ACC-STUDENT-002","2025-05-16T08:17:49Z",729.69,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"ed2f9bbe-e07e-41db-a1aa-68d684f50a0a","ACC-STUDENT-002","2025-05-17T09:49:45Z",414.60,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"0abbf608-a53d-47f2-820f-cd6e84681b66","ACC-STUDENT-002","2025-05-18T16:42:13Z",478.37,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"e4561a5b-4148-47f5-97b9-22fc4ee4e84f","ACC-STUDENT-002","2025-05-19T22:35:33Z",90.00,"NPR","DEBIT","COMPLETED","Daily Commute","Local Taxi","Transport"
"12b8fa52-c32b-41ea-901e-96669e7e8bd8","ACC-STUDENT-002","2025-05-19T11:23:56Z",606.52,"NPR","DEBIT","COMPLETED","Meals","Cafe","Food"
"aa71b1e5-c17c-4dcf-89c1-b4a0840fd945","ACC-STUDENT-002","2025-05-20T20:17:37Z",107.59,"NPR","DEBIT","COMPLETED","Daily Commute","Bus","Transport"
"c62d05d2-f317-421a-8536-894dec95e3b3","ACC-STUDENT-002","2025-05-20T08:37:50Z",940.41,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"1fa63d7b-9348-423e-afc2-b8d315382bde","ACC-STUDENT-002","2025-05-21T18:39:21Z",279.84,"NPR","DEBIT","COMPLETED","Daily Commute","Bus","Transport"
"0e786ea4-c36b-4f4d-9e21-7cc69c82fe3b","ACC-STUDENT-002","2025-05-22T15:14:20Z",99.76,"NPR","DEBIT","COMPLETED","Daily Commute","Bus","Transport"
"a17b83ba-0093-4fe7-ad12-8352a6f83c4e","ACC-STUDENT-002","2025-05-23T13:46:08Z",962.85,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"0a70eb85-1601-48cc-862f-6ea5330adc56","ACC-STUDENT-002","2025-05-23T15:35:18Z",310.34,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"d3a6476a-1511-428d-9fb7-69bbda2c9fb8","ACC-STUDENT-002","2025-05-24T22:55:35Z",453.01,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"2cab55db-e5b5-4764-935c-46786002b219","ACC-STUDENT-002","2025-05-25T16:24:46Z",475.19,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"cd309af9-c3ef-4a8d-944c-bab0c493b396","ACC-STUDENT-002","2025-05-26T20:39:15Z",7284.15,"NPR","CREDIT","COMPLETED","Part-time Payment","Freelance","Income"
"4537dfbe-4864-4b0b-8418-5d42d7d868e7","ACC-STUDENT-002","2025-05-27T17:18:20Z",1291.09,"NPR","DEBIT","COMPLETED","Daily Commute","Bus","Transport"
"09a608cb-3401-4262-9734-ae3e53b5551a","ACC-STUDENT-002","2025-05-27T16:42:04Z",613.73,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"686d16f1-bf23-4370-afab-1dc916daaa68","ACC-STUDENT-002","2025-05-27T21:02:12Z",7657.90,"NPR","DEBIT","COMPLETED","Shopping","Daraz","Shopping"
"68ce85c2-c7e7-40a7-bad5-e469f221b3aa","ACC-STUDENT-002","2025-05-29T08:23:14Z",1197.15,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"c508fd2b-b948-4f88-a3ab-b06144061e83","ACC-STUDENT-002","2025-05-29T18:31:59Z",406.21,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"ac01d3ab-8ce0-4734-a514-f66312fdb2fc","ACC-STUDENT-002","2025-05-31T12:33:02Z",559.21,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"72f2bfe1-64ca-4e39-bfd0-6f8d1b4a776f","ACC-STUDENT-002","2025-06-01T09:13:33Z",31337.83,"NPR","CREDIT","COMPLETED","Monthly Allowance","Family Transfer","Income"
"cd39b35a-e968-427b-b7b6-76c3ed3f7f0f","ACC-STUDENT-002","2025-06-01T17:40:11Z",509.13,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"a1cf544f-1005-4e87-beb3-73a13fb82f6d","ACC-STUDENT-002","2025-06-02T19:42:27Z",1080.00,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"9ff9ed0d-dbce-4d4c-b87e-78e0bcaf6b5d","ACC-STUDENT-002","2025-06-03T22:22:57Z",1291.09,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"cb833270-030c-45af-8d7f-4f9c2537f2e1","ACC-STUDENT-002","2025-06-03T21:23:26Z",1081.90,"NPR","DEBIT","COMPLETED","Meals","Cafe","Food"
"e8317fca-4c90-433a-9271-823d66b5fde7","ACC-STUDENT-002","2025-06-04T20:35:59Z",111.94,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"c7a67190-6fdf-46ba-a8cb-86b28e663071","ACC-STUDENT-002","2025-06-06T08:33:08Z",4422.41,"NPR","CREDIT","COMPLETED","Part-time Payment","Freelance","Income"
"b05ff81a-59c0-4085-aee2-e77d93ce69ec","ACC-STUDENT-002","2025-06-06T21:20:01Z",80.24,"NPR","DEBIT","COMPLETED","Daily Commute","Bus","Transport"
"46b4fa80-bfd5-46d3-b036-f038a31cb9d7","ACC-STUDENT-002","2025-06-07T08:29:22Z",498.68,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"5ae16a2c-9e03-4211-a63b-7187ef81c5f6","ACC-STUDENT-002","2025-06-08T14:36:58Z",402.82,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"907635b9-deb6-49b3-a23b-445468fa552e","ACC-STUDENT-002","2025-06-09T17:52:58Z",1080.00,"NPR","DEBIT","COMPLETED","Daily Commute","Local Taxi","Transport"
"3b200fc9-fdc7-41eb-a16a-c5415da714af","ACC-STUDENT-002","2025-06-09T19:51:36Z",700.72,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"e18d38bc-e19c-48c3-8a78-cb0b34de7f61","ACC-STUDENT-002","2025-06-10T22:55:07Z",268.98,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"29f89d8f-7cf4-4a46-aa12-127b6299bff0","ACC-STUDENT-002","2025-06-12T10:20:32Z",1197.15,"NPR","DEBIT","COMPLETED","Daily Commute","Local Taxi","Transport"
"0cb4e220-7cf8-434e-8da1-e68d99a503ea","ACC-STUDENT-002","2025-06-12T19:25:28Z",459.59,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"d97015ea-3c8b-48aa-9b7e-9f1b2472ce8f","ACC-STUDENT-002","2025-06-13T13:05:30Z",80.24,"NPR","DEBIT","COMPLETED","Daily Commute","Bus","Transport"
"1b6b7c86-1874-4435-9fc3-83d89498c254","ACC-STUDENT-002","2025-06-13T12:05:25Z",315.46,"NPR","DEBIT","COMPLETED","Meals","Cafe","Food"
"b7b03fe8-8e85-4e2d-afb4-057013f40a19","ACC-STUDENT-002","2025-06-15T16:15:15Z",551.40,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"222acab5-a923-4302-b1d9-ec85ed739c66","ACC-STUDENT-002","2025-06-16T14:23:22Z",1080.00,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"3e804b10-6762-4cf8-8aab-2b29e12abc1c","ACC-STUDENT-002","2025-06-16T08:49:19Z",526.55,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"b291f56b-4afa-4dc5-b1a6-f29a8726e56e","ACC-STUDENT-002","2025-06-17T22:52:14Z",268.98,"NPR","DEBIT","COMPLETED","Daily Commute","Bus","Transport"
"b148f234-ce90-4029-aa72-789c45e55bc8","ACC-STUDENT-002","2025-06-17T21:05:07Z",649.95,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"afbe1c86-9567-442d-9af5-f36b34ae4ae6","ACC-STUDENT-002","2025-06-19T15:01:21Z",249.41,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"7bb07b00-5ce6-4c75-87e9-d92740bfa6d6","ACC-STUDENT-002","2025-06-19T16:33:48Z",709.13,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"863596ca-8c2c-4820-9987-dea4889f357a","ACC-STUDENT-002","2025-06-21T17:17:03Z",334.58,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"967f51f5-9bbe-462f-b00c-9debd8bb7ced","ACC-STUDENT-002","2025-06-23T21:56:41Z",388.12,"NPR","DEBIT","COMPLETED","Meals","Cafe","Food"
"eca36f31-2a4a-48fb-91e7-654540a0fc5c","ACC-STUDENT-002","2025-06-24T10:12:32Z",806.11,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"cbad7a67-9027-4ae3-97f7-103ca878d0dd","ACC-STUDENT-002","2025-06-26T18:22:22Z",99.76,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"55afa559-fac6-4d85-ae29-986768d66a46","ACC-STUDENT-002","2025-06-26T12:51:03Z",513.42,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"5cbcd828-ca2d-4fef-ba9d-106fb44b6142","ACC-STUDENT-002","2025-06-27T11:09:21Z",962.85,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"0cbdd4ae-f87c-4b07-b8b4-7c61ae5258b8","ACC-STUDENT-002","2025-06-28T14:15:36Z",522.53,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"4da8685a-39f7-4d18-90b1-15bd8ae12137","ACC-STUDENT-002","2025-06-29T17:34:43Z",358.79,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"0ad93781-3b31-4043-b9d3-7ad9cab599f5","ACC-STUDENT-002","2025-06-30T22:49:09Z",90.00,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"fcada43c-d5c0-4556-b2ee-c7167566475c","ACC-STUDENT-002","2025-06-30T13:04:35Z",655.43,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"ed38ecc2-c372-4bbb-9a97-b549a9793883","ACC-STUDENT-002","2025-07-01T10:20:53Z",30877.76,"NPR","CREDIT","COMPLETED","Monthly Allowance","Family Transfer","Income"
"3039b31e-2b0f-4663-b119-dd1ddfe6cb50","ACC-STUDENT-002","2025-07-01T12:28:47Z",268.98,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"367fdbc5-1e12-4420-a797-da4fd0697be9","ACC-STUDENT-002","2025-07-02T20:39:39Z",111.94,"NPR","DEBIT","COMPLETED","Daily Commute","Bus","Transport"
"7a70883c-5468-47d0-87f1-fffa8cbb1b1c","ACC-STUDENT-002","2025-07-02T17:14:14Z",816.78,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"234be070-cf19-4bb7-b674-e2875474b524","ACC-STUDENT-002","2025-07-03T19:41:23Z",1197.15,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"fc869f4b-7cdc-4ec9-8d0e-38b886dc73db","ACC-STUDENT-002","2025-07-03T10:10:12Z",611.50,"NPR","DEBIT","COMPLETED","Meals","Cafe","Food"
"f59cc189-f633-4ee1-b21a-1069cbd09efa","ACC-STUDENT-002","2025-07-04T20:13:04Z",639.88,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"e8863d3d-2990-4593-b7a2-c48496fc47d1","ACC-STUDENT-002","2025-07-05T14:25:49Z",629.26,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"b9ced555-9ba1-4cb7-b541-89be3737d62e","ACC-STUDENT-002","2025-07-05T19:20:25Z",6544.32,"NPR","DEBIT","COMPLETED","Shopping","Mall","Shopping"
"50f863f1-a885-410f-bd26-77e9c8f69dec","ACC-STUDENT-002","2025-07-06T16:06:28Z",673.67,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"fb8377e6-8986-43a2-bbf5-1cb53da9ab76","ACC-STUDENT-002","2025-07-07T16:24:33Z",1080.00,"NPR","DEBIT","COMPLETED","Daily Commute","Bus","Transport"
"f328c2c3-b271-437f-b8f9-3f0aa1427efc","ACC-STUDENT-002","2025-07-08T10:27:18Z",268.98,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"5ee6fd6b-6bda-428b-866e-8a9f3d74ca8b","ACC-STUDENT-002","2025-07-08T22:09:29Z",426.67,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"591fc964-8839-4157-8549-5a085879c228","ACC-STUDENT-002","2025-07-10T15:01:11Z",249.41,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"eb9f707e-c4b8-4d84-8b49-d43b37e07686","ACC-STUDENT-002","2025-07-10T22:29:05Z",941.67,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"12da3590-df2b-4120-902d-bd3d63d65088","ACC-STUDENT-002","2025-07-11T09:45:28Z",80.24,"NPR","DEBIT","COMPLETED","Daily Commute","Bus","Transport"
"6202a148-af50-4728-bff7-4c15e3df308c","ACC-STUDENT-002","2025-07-11T14:46:50Z",334.24,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"610d9899-8e03-4061-a67f-a65a2b01eb38","ACC-STUDENT-002","2025-07-12T17:55:42Z",321.39,"NPR","DEBIT","COMPLETED","Meals","Cafe","Food"
"bd5a17f7-2f45-4439-9180-d738116e0561","ACC-STUDENT-002","2025-07-13T20:28:18Z",406.47,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"ac493f6c-9989-485e-84e6-29be0f970b37","ACC-STUDENT-002","2025-07-14T15:31:54Z",225.00,"NPR","DEBIT","COMPLETED","Daily Commute","Bus","Transport"
"52edd19a-974b-4d9a-b72b-d4e27d5fa122","ACC-STUDENT-002","2025-07-14T22:31:15Z",797.36,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"9fd2c651-4fd9-4cde-9da1-af4470cac27f","ACC-STUDENT-002","2025-07-15T22:35:17Z",107.59,"NPR","DEBIT","COMPLETED","Daily Commute","Bus","Transport"
"6712aaf8-9c6a-4acf-a7d1-2b6c0ff2e105","ACC-STUDENT-002","2025-07-15T08:11:09Z",778.44,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"79865182-3e23-43ed-9ba8-a27f05065267","ACC-STUDENT-002","2025-07-17T10:10:43Z",99.76,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"0ad5f647-fe39-480d-b173-c5c42a75d7e8","ACC-STUDENT-002","2025-07-17T17:36:50Z",788.83,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"aa1d71f4-2463-4322-afc4-012601bd348c","ACC-STUDENT-002","2025-07-18T13:57:24Z",200.59,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"219ec5e2-24ff-468f-b3f1-82ca6becd2a7","ACC-STUDENT-002","2025-07-19T16:26:33Z",626.00,"NPR","DEBIT","COMPLETED","Meals","Cafe","Food"
"2181ee66-9832-483c-8d04-085ac5d62637","ACC-STUDENT-002","2025-07-21T14:38:54Z",1080.00,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"d28798d3-2e75-4054-beeb-286d3dc6364a","ACC-STUDENT-002","2025-07-21T13:59:08Z",632.35,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"ac20e72e-b0af-44f2-a0ba-1e0f662d99c4","ACC-STUDENT-002","2025-07-22T19:18:12Z",1291.09,"NPR","DEBIT","COMPLETED","Daily Commute","Bus","Transport"
"e32d6baa-7c61-478c-b811-120b79765e80","ACC-STUDENT-002","2025-07-22T20:07:47Z",405.30,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"15f9ec93-9619-41d7-a9a0-d79c52a6d895","ACC-STUDENT-002","2025-07-23T11:00:40Z",1343.23,"NPR","DEBIT","COMPLETED","Daily Commute","Local Taxi","Transport"
"a277c497-708a-478e-ab3d-28c1dc408f04","ACC-STUDENT-002","2025-07-23T12:19:32Z",609.12,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"ba7d1104-3bd6-41a7-b369-cfe8e98ec465","ACC-STUDENT-002","2025-07-24T08:53:11Z",1197.15,"NPR","DEBIT","COMPLETED","Daily Commute","Local Taxi","Transport"
"95e25111-3869-4c4b-ae77-b950f9a28915","ACC-STUDENT-002","2025-07-24T15:58:30Z",900.95,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"29aa1925-4ec4-470c-809a-923f0f57b01f","ACC-STUDENT-002","2025-07-25T15:50:52Z",962.85,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"7aa7941e-f974-4cbb-8912-a33142657a1f","ACC-STUDENT-002","2025-07-25T12:36:46Z",677.04,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"736e0654-4d2e-4ae4-87e3-108f3dd66391","ACC-STUDENT-002","2025-07-27T16:53:10Z",724.42,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"a30ab39d-beb8-4a0e-aabc-3f5adcb83ba1","ACC-STUDENT-002","2025-07-28T21:20:45Z",225.00,"NPR","DEBIT","COMPLETED","Daily Commute","Local Taxi","Transport"
"115ddd71-9aeb-4205-9f29-301c0269c3ee","ACC-STUDENT-002","2025-07-28T22:15:23Z",567.11,"NPR","DEBIT","COMPLETED","Meals","Cafe","Food"
"1336dbe5-a2ee-42ad-ac24-c635ed867119","ACC-STUDENT-002","2025-07-29T20:02:49Z",107.59,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"4c84e03f-1cc4-4303-b5bc-0782e692d6cb","ACC-STUDENT-002","2025-07-29T08:51:30Z",453.29,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"21746c97-b8ca-4331-bad3-6e29426d42c2","ACC-STUDENT-002","2025-07-30T20:20:09Z",1343.23,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"091bb4e6-f004-4005-a9bb-32689ec8a8b2","ACC-STUDENT-002","2025-07-31T14:45:55Z",99.76,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
